variable,max_lat_N,min_lat_S,max_long_E,min_long_W,start_time,end_time,temporal_resolution,spatial_resolution,temporal_agg_type,spatial_agg_type,min,max,file_size,file_name
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,min,min,62457.32,99424.12,0.06,surface_pressure_t3_s2_A_1736958866739_min_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,min,max,62757.32,99797.25,0.06,surface_pressure_t3_s2_A_1736958866739_min_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,max,mean,69157.09,106466.06,0.15,surface_pressure_t3_s1_A_1736958866739_max_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,max,min,69103.19,106449.06,0.13,surface_pressure_t3_s1_A_1736958866739_max_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,max,max,69206.0,106640.06,0.13,surface_pressure_t3_s1_A_1736958866739_max_max.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,max,mean,69238.89,106448.31,0.06,surface_pressure_t3_s2_A_1736958866739_max_mean.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,max,min,69103.19,106443.06,0.05,surface_pressure_t3_s2_A_1736958866739_max_min.nc
surface_pressure,90,50,0,-80,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,max,max,69478.25,106640.06,0.05,surface_pressure_t3_s2_A_1736958866739_max_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,mean,mean,74222.94,104119.38,3.59,surface_pressure_t1_s1_A_1736965238318_mean_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,mean,min,73300.7,104116.31,3.57,surface_pressure_t1_s1_A_1736965238318_mean_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,mean,max,74825.04,104241.5,3.54,surface_pressure_t1_s1_A_1736965238318_mean_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,mean,mean,75391.66,104116.15,0.95,surface_pressure_t1_s2_A_1736965238318_mean_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,mean,min,73300.7,104110.22,0.96,surface_pressure_t1_s2_A_1736965238318_mean_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,mean,max,77993.33,104241.5,0.94,surface_pressure_t1_s2_A_1736965238318_mean_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,min,mean,72814.88,103066.0,3.3,surface_pressure_t1_s1_A_1736965238318_min_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,min,min,71936.88,103054.69,2.84,surface_pressure_t1_s1_A_1736965238318_min_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,min,max,73386.88,103085.69,2.82,surface_pressure_t1_s1_A_1736965238318_min_max.nc
