variable,max_lat,min_lat,max_lon,min_lon,start_datetime,end_datetime,temporal_resolution,spatial_resolution,temporal_aggregation,spatial_aggregation,min,max,file_size,file_path
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,1.0,mean,max,65236.64,103486.59,1.49,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,0.5,min,mean,62975.87,102215.18,5.4,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,0.5,min,min,62956.87,102208.36,4.64,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,0.5,min,max,62996.87,102322.62,4.61,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,1.0,min,mean,63102.66,102196.14,1.55,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,1.0,min,min,62956.87,102181.36,1.31,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,1.0,min,max,63241.87,102322.62,1.28,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,0.5,max,mean,65713.69,106936.5,5.16,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,0.5,max,min,65655.94,106910.5,4.41,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,0.5,max,max,65770.94,107106.25,4.36,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s1_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,1.0,max,mean,65767.19,106875.31,1.49,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,1.0,max,min,65655.94,106864.5,1.25,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,month,1.0,max,max,65941.94,107106.25,1.21,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t2_s2_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,0.5,mean,mean,66677.59,101829.94,0.5,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,0.5,mean,min,66623.67,101824.05,0.51,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,0.5,mean,max,66726.9,102317.87,0.51,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,1.0,mean,mean,66748.77,101824.12,0.15,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,1.0,mean,min,66623.67,101813.8,0.15,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,1.0,mean,max,66962.77,102317.87,0.15,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,0.5,min,mean,62975.87,99274.38,0.5,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,0.5,min,min,62956.87,99249.5,0.43,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,0.5,min,max,62996.87,99321.81,0.43,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,1.0,min,mean,63102.66,99218.69,0.16,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,1.0,min,min,62956.87,99157.38,0.14,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,1.0,min,max,63241.87,99321.81,0.14,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,0.5,max,mean,69172.88,106936.5,0.46,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,0.5,max,min,69124.12,106910.5,0.4,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,0.5,max,max,69220.62,107106.25,0.4,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s1_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,1.0,max,mean,69249.95,106875.31,0.15,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,1.0,max,min,69124.12,106864.5,0.13,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,year,1.0,max,max,69465.12,107106.25,0.13,/data/iharp-customized-storage/storage/surface_pressure/surface_pressure_t3_s2_A_1736927067376_max_max.nc
