variable,max_lat,min_lat,max_lon,min_lon,start_datetime,end_datetime,temporal_resolution,spatial_resolution,temporal_aggregation,spatial_aggregation,min,max,file_size,file_path
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,year,1.0,mean,min,271.35,283.7,0.08,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t3_s1_Y_1736996221069_mean_min.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,day,1.0,mean,mean,269.38,303.11,17.45,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1736996221069_mean_mean.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,year,1.0,mean,mean,271.35,283.83,0.09,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t3_s1_Y_1736996221069_mean_mean.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,day,1.0,mean,max,269.38,303.11,17.04,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1736996221069_mean_max.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,year,1.0,mean,max,271.35,283.97,0.09,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t3_s1_Y_1736996221069_mean_max.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,month,1.0,max,min,269.71,304.68,0.51,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1736996221069_max_min.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,year,1.0,max,min,271.46,304.68,0.09,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t3_s1_Y_1736996221069_max_min.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,month,1.0,max,max,269.71,304.68,0.51,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1736996221069_max_max.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,day,1.0,max,mean,269.39,304.68,17.0,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1736996221069_max_mean.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,year,1.0,min,mean,269.39,281.35,0.07,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t3_s1_Y_1736996221069_min_mean.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,day,1.0,min,max,269.39,301.67,14.74,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1736996221069_min_max.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,day,1.0,min,mean,269.39,301.65,16.71,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1736996221069_min_mean.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,year,1.0,min,min,269.24,281.19,0.07,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t3_s1_Y_1736996221069_min_min.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,day,1.0,mean,min,269.24,303.11,15.82,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1736996221069_mean_min.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,month,1.0,min,max,269.39,292.91,0.42,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1736996221069_min_max.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,day,1.0,max,min,269.24,304.68,14.17,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1736996221069_max_min.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,day,1.0,max,max,269.39,304.68,12.75,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1736996221069_max_max.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,year,1.0,min,max,269.39,281.55,0.05,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t3_s1_Y_1736996221069_min_max.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,month,1.0,mean,max,269.47,299.19,0.55,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1736996221069_mean_max.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,month,1.0,mean,mean,269.47,298.97,0.56,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1736996221069_mean_mean.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,month,1.0,max,mean,269.71,304.68,0.58,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1736996221069_max_mean.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,month,1.0,min,mean,269.39,292.75,0.49,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1736996221069_min_mean.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,month,1.0,mean,min,269.44,298.97,0.54,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1736996221069_mean_min.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,month,1.0,min,min,269.24,292.57,0.43,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1736996221069_min_min.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,year,1.0,max,mean,271.46,304.68,0.1,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t3_s1_Y_1736996221069_max_mean.nc
sea_surface_temperature,90,60,180,-180,2010-01-01T00:00,2014-12-31T23:00,day,1.0,min,min,269.24,301.65,12.3,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1736996221069_min_min.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,month,1.0,mean,mean,269.77,294.28,0.44,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1737002368423_mean_mean.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,month,1.0,mean,min,269.73,294.28,0.42,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1737002368423_mean_min.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,month,1.0,mean,max,269.77,294.3,0.44,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1737002368423_mean_max.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,month,1.0,min,mean,269.39,290.89,0.39,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1737002368423_min_mean.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,month,1.0,min,min,269.24,290.74,0.34,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1737002368423_min_min.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,month,1.0,min,max,269.39,291.28,0.34,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1737002368423_min_max.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,month,1.0,max,mean,269.94,302.13,0.46,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1737002368423_max_mean.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,month,1.0,max,min,269.89,302.13,0.4,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1737002368423_max_min.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,month,1.0,max,max,269.94,302.49,0.4,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t1_s1_Y_1737002368423_max_max.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,year,1.0,mean,mean,271.32,283.94,0.07,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1737002368423_mean_mean.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,year,1.0,mean,min,271.32,283.76,0.07,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1737002368423_mean_min.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,year,1.0,mean,max,271.32,284.03,0.07,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1737002368423_mean_max.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,year,1.0,min,mean,269.39,281.91,0.06,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1737002368423_min_mean.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,year,1.0,min,min,269.24,281.81,0.06,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1737002368423_min_min.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,year,1.0,min,max,269.39,282.06,0.05,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1737002368423_min_max.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,year,1.0,max,mean,271.46,302.13,0.08,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1737002368423_max_mean.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,year,1.0,max,min,271.46,302.13,0.07,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1737002368423_max_min.nc
sea_surface_temperature,90,60,180,-180,2006-01-01T00:00,2009-12-31T23:00,year,1.0,max,max,271.46,302.49,0.07,/data/iharp-customized-storage/storage/sea_surface_temperature_N/sea_surface_temperature_t2_s1_Y_1737002368423_max_max.nc
